date,municipality,state,highestsize,minsize,avgsize,violent_protest,curfew_protest,property_damage_protest,police_protest,url_source1,url_source2,countlove,wiki,ipsos
2020-06-01,Dallas,Texas,700,700,700,1,0,0,1,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Texas,https://www.itemonline.com/cnhi_network/floyd-family-members-join-60-000-protesters-at-houston-rally/article_5f5a2d4c-a59f-11ea-b92d-df5ef6dd16c3.html,1,1,1
2020-06-01,Dallas,Texas,700,700,700,1,0,1,1,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Texas,https://www.itemonline.com/cnhi_network/floyd-family-members-join-60-000-protesters-at-houston-rally/article_5f5a2d4c-a59f-11ea-b92d-df5ef6dd16c3.html,1,1,1
2020-06-01,Denton,Texas,1000,1000,1000,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Texas,https://dentonrc.com/news/thousands-gather-in-downtown-to-protest-police-brutality/article_f43f4d6d-6fe1-588a-a8b2-f3dd895daa85.html,1,1,0
2020-06-01,ElPaso,Texas,NA,NA,NA,NA,NA,NA,NA,NA,https://www.news.meredithlmg.com/a-catholic-bishop-and-members-of-the-diocese-knelt-and-prayed-with-protesters-in-texas/article_37a8a87a-a6b5-11ea-a21e-831da85f5f25.html,1,0,0
2020-06-01,FortWorth,Texas,100,100,100,NA,NA,NA,NA,NA,https://www.star-telegram.com/news/local/fort-worth/article243174201.html,1,0,0
2020-06-01,Frisco,Texas,100,100,100,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Texas,NA,0,1,0
2020-06-01,Laredo,Texas,50,100,75,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Texas,https://www.lmtonline.com/local/article/Police-lock-doors-of-Laredo-City-Hall-as-15308675.php,1,1,0
2020-06-01,Lubbock,Texas,200,200,200,NA,NA,NA,NA,NA,https://www.lubbockonline.com/news/20200601/walking-together-lubbock-police-leaders-march-with-citizens-in-stand-against-racist-violence,1,0,0
2020-06-01,Midland,Texas,15,15,15,NA,NA,NA,NA,NA,https://www.mrt.com/news/article/Fewer-than-15-people-gather-for-second-protest-15309708.php,1,0,0
2020-06-01,Nacogdoches,Texas,8,8,8,NA,NA,NA,NA,NA,https://www.ktre.com/2020/06/02/community-members-protest-police-brutality-outside-stephen-f-austin/,1,0,0
2020-06-01,Palestine,Texas,50,50,50,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Texas,https://www.palestineherald.com/news/dozens-in-palestine-peacefully-protest-floyds-death/article_5e6fe68c-a47e-11ea-b865-975f8d9b4296.html,1,1,0
2020-06-01,SanAntonio,Texas,40,40,40,NA,NA,NA,NA,NA,https://www.expressnews.com/news/local/article/On-third-day-of-San-Antonio-protests-15309742.php,1,0,0
2020-06-01,Tyler,Texas,NA,NA,NA,0,0,0,0,NA,https://tylerpaper.com/peaceful-protest-supports-black-lives-matter-movement-protests-police-brutality/collection_ffafdac2-a48b-11ea-aac8-1fb24d829c89.html,1,0,1
2020-06-01,Victoria,Texas,NA,NA,NA,0,0,0,0,NA,NA,0,0,1
2020-06-01,WichitaFalls,Texas,400,400,400,NA,NA,NA,NA,NA,https://www.timesrecordnews.com/story/news/local/2020/06/02/attendees-wichita-falls-rally-allowed-voices-heard/3124898001/,1,0,0
2020-06-01,Bristol,Tennessee,200,200,200,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Tennessee,NA,0,1,0
2020-06-01,JohnsonCity,Tennessee,NA,NA,NA,1,0,0,1,NA,https://www.johnsoncitypress.com/law-enforcement/2020/06/12/As-demonstrators-push-for-change-Jonesborough-police-chief-says-there-s-always-room-for-improvement.html?ti=,1,0,1
2020-06-01,Knoxville,Tennessee,200,200,200,0,0,0,0,NA,https://www.knoxnews.com/story/news/local/2020/06/01/george-floyd-protests-knoxville-hundreds-peaceful-protesters-gather/5312718002/,1,0,1
2020-06-01,Memphis,Tennessee,NA,NA,NA,0,1,0,0,NA,https://www.commercialappeal.com/story/news/2020/06/13/deaf-black-lives-matter-group-honors-black-deaf-sanitation-workers/3182123001/,1,0,1
2020-06-01,Murfreesboro,Tennessee,100,100,100,NA,NA,NA,NA,NA,https://www.dnj.com/story/news/local/2020/06/01/marchers-protest-mtsu-arrest-murfreesboro/5310432002/,1,0,0
2020-06-01,Nashville,Tennessee,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tennessean.com/story/news/2020/06/04/nashville-police-arrest-3-cruiser-damage-protest/3145912001/,1,0,0
2020-06-01,Aberdeen,SouthDakota,60,50,55,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_South_Dakota,https://www.aberdeennews.com/news/local/police-no-problems-reported-as-monday-protest-remains-peaceful/article_0b26b724-a47b-11ea-b0c7-cf1654800b4f.html,1,1,0
2020-06-01,Pierre,SouthDakota,NA,NA,NA,NA,NA,NA,NA,NA,https://kelo.com/news/articles/2020/jun/02/armed-police-protecting-capitol-in-pierre-fearing-unrest/1024540/,1,0,0
2020-06-01,RapidCity,SouthDakota,100,100,100,NA,NA,NA,NA,NA,https://www.blackhillsfox.com/content/news/570946161.html,1,0,0
2020-06-01,Beaufort,SouthCarolina,NA,NA,NA,NA,NA,NA,NA,NA,https://www.wsav.com/news/lowcountry-protest-aims-to-prove-its-point-without-violence/,1,0,0
2020-06-01,Charleston,SouthCarolina,NA,NA,NA,0,1,0,1,NA,NA,0,0,1
2020-06-01,Chester,SouthCarolina,200,200,200,NA,NA,NA,NA,NA,https://www.heraldonline.com/news/local/community/article243164956.html,1,0,0
2020-06-01,Columbia,SouthCarolina,NA,NA,NA,0,1,0,0,NA,https://www.wistv.com/2020/06/01/how-about-work-with-us-sheriff-says-protesters-should-find-another-course-action-third-day-columbia-protests-begin/,1,0,1
2020-06-01,Greenville,SouthCarolina,NA,NA,NA,0,0,0,0,NA,https://www.greenvilleonline.com/story/news/local/greenville/downtown/2020/06/04/george-floyd-john-gray-relentless-churchs-urges-unity-wake-protests-over/3140815001/,1,0,1
2020-06-01,NorthCharleston,SouthCarolina,200,200,200,NA,NA,NA,NA,NA,https://www.postandcourier.com/news/north-charleston-police-report-7-people-arrested-during-monday-evening-protest/article_aafa21a4-a4c2-11ea-a0ea-c7d7be6bda04.html,1,0,0
2020-06-01,PawleysIsland,SouthCarolina,100,100,100,NA,NA,NA,NA,NA,https://www.postandcourier.com/georgetown/community/no-justice-no-peace-teenager-leads-peaceful-protest-in-honor-of-george-floyds-death/article_185f8605-6a03-5a99-821e-5496b1379365.html,1,0,0
2020-06-01,Pickens,SouthCarolina,30,30,30,NA,NA,NA,NA,NA,https://www.greenvilleonline.com/story/news/2020/06/01/george-floyd-protesters-lie-facedown-eight-minutes-pickens-sc/5310579002/,1,0,0
2020-06-01,Spartanburg,SouthCarolina,NA,NA,NA,0,0,0,0,NA,NA,0,0,1
2020-06-01,Summerville,SouthCarolina,300,300,300,0,0,0,0,NA,https://www.live5news.com/2020/06/01/protest-scheduled-summerville-moved-up-hours/,1,0,1
2020-06-01,Sumter,SouthCarolina,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.theitem.com/stories/sumter-walmart-closes-amid-riot-rumors-as-protesters-try-to-separate-themselves,346270",1,0,0
2020-06-01,Jamestown,RhodeIsland,100,100,100,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Rhode_Island,NA,0,1,0
2020-06-01,Newport,RhodeIsland,100,100,100,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Rhode_Island,NA,0,1,0
2020-06-01,Providence,RhodeIsland,300,1000,650,1,0,1,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Rhode_Island,https://www.boston.com/news/local-news/2020/06/02/protests-george-floyd-worcester-providence-ri-portland-maine,1,1,1
2020-06-01,Bradford,Pennsylvania,40,15,27.5,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,https://www.oleantimesherald.com/news/dozens-gather-for-peaceful-protest-at-veterans-square-copy/article_77b8bba2-eb06-548b-9b8c-1620e210f0af.html,1,1,0
2020-06-01,Butler,Pennsylvania,NA,NA,NA,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,NA,0,1,0
2020-06-01,Chambersburg,Pennsylvania,75,75,75,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,https://www.publicopiniononline.com/story/news/local/2020/06/01/chambersburg-citizens-protest-solidarity-black-lives-matter/5312171002/,1,1,1
2020-06-01,Doylestown,Pennsylvania,100,100,100,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,NA,0,1,1
2020-06-01,DuBois,Pennsylvania,NA,NA,NA,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,NA,0,1,0
2020-06-01,Greensburg,Pennsylvania,200,200,200,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,NA,0,1,0
2020-06-01,Harrisburg,Pennsylvania,NA,NA,NA,0,0,0,0,NA,https://www.pennlive.com/life/2020/06/black-lives-matter-protest-planned-for-elizabethtown-in-wake-of-george-floyds-death.html,1,0,1
2020-06-01,Hollidaysburg,Pennsylvania,NA,NA,NA,0,0,0,0,NA,NA,0,0,1
2020-06-01,KennettSquare,Pennsylvania,1000,1000,1000,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,https://www.dailylocal.com/lifestyle/people-in-kennett-square-spark-hope-create-change-during-peaceful-protest-against-injustice/article_fad08d12-a42c-11ea-9fee-379d2e467a2c.html,1,1,1
2020-06-01,Lancaster,Pennsylvania,250,250,250,0,0,0,0,NA,https://www.pennlive.com/news/2020/06/man-arrested-at-pa-protest-in-response-to-george-floyds-death-tells-judge-he-tested-positive-for-covid-19-report.html,1,0,1
2020-06-01,Latrobe,Pennsylvania,100,100,100,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,NA,0,1,0
2020-06-01,Philadelphia,Pennsylvania,1000,100,550,1,1,0,1,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Philadelphia,https://www.inquirer.com/news/george-floyd-protests-philadelphia-gas-police-vine-street-expressway-20200601.html,1,1,1
2020-06-01,Pittsburgh,Pennsylvania,1000,1000,1000,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,https://www.pghcitypaper.com/pittsburgh/police-used-rubber-bullets-smoke-and-chemical-munitions-against-protesters-during-a-march-in-east-liberty-in-honor-of-george-floyd/Content?oid=17389207,1,1,1
2020-06-01,Pottstown,Pennsylvania,NA,NA,NA,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,NA,0,1,0
2020-06-01,Punxsutawney,Pennsylvania,NA,NA,NA,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,NA,0,1,1
2020-06-01,Reading,Pennsylvania,100,100,100,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,NA,0,1,1
2020-06-01,Shamokin,Pennsylvania,25,25,25,NA,NA,NA,NA,NA,https://www.newsitem.com/news/local/crowd-of-about-25-gathers-to-protest-in-shamokin/article_0809be65-7927-5a85-8413-8c149f379ec9.html,1,0,0
2020-06-01,Sunbury,Pennsylvania,100,100,100,NA,NA,NA,NA,NA,https://www.dailyitem.com/news/local_news/nearly-100-walk-chant-in-peaceful-protest-in-sunbury/article_d3c5bde4-52d8-538a-9a8b-f05414db1ad0.html,1,0,0
2020-06-01,Warren,Pennsylvania,NA,NA,NA,NA,NA,NA,NA,NA,https://www.wfmj.com/clip/15075986/we-matter-protest-held-in-warren,1,0,0
2020-06-01,WestChester,Pennsylvania,30,30,30,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,https://www.dailylocal.com/news/coronavirus/protesters-again-rally-at-historic-chester-county-courthouse-in-west-chester/article_168e294c-a45f-11ea-9610-6b22607a4e1f.html,1,1,0
2020-06-01,York,Pennsylvania,1000,1000,1000,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Pennsylvania,https://www.yorkdispatch.com/story/news/local/2020/06/01/york-city-protests-floyd-death-rowdy-but-mostly-nonviolent-manner/5310180002/,1,1,1
2020-06-01,Eugene,Oregon,200,200,200,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Oregon,https://www.registerguard.com/news/20200602/hundreds-march-in-eugene-monday-night-as-local-demonstrations-continue,1,1,0
2020-06-01,ForestGrove,Oregon,30,30,30,NA,NA,NA,NA,NA,https://pamplinmedia.com/fgnt/36-news/468974-379685-forest-grove-residents-rally-for-change,1,0,0
2020-06-01,Hermiston,Oregon,60,60,60,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Oregon,NA,0,1,0
2020-06-01,HoodRiver,Oregon,500,500,500,NA,NA,NA,NA,NA,https://www.hoodrivernews.com/news/rally-silence-is-not-an-option/article_b373f6ce-a4fa-11ea-aca3-9793b281750f.html,1,0,0
2020-06-01,LincolnCity,Oregon,NA,NA,NA,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Oregon,NA,0,1,0
2020-06-01,Medford,Oregon,1000,1000,1000,1,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Oregon,https://www.kdrv.com/content/news/Medford-Police-summarizes-Monday-protest-one-arrest-and-an-ongoing-investigation-570990951.html,1,1,0
2020-06-01,Portland,Oregon,1000,1000,1000,1,0,0,0,"https://en.wikipedia.org/wiki/George_Floyd_protests_in_Portland,_Oregon",NA,0,1,0
2020-06-01,Duncan,Oklahoma,20,20,20,NA,NA,NA,NA,NA,https://www.swoknews.com/news/duncan-police-stand-beside-protesters-at-rally/article_ea875502-e942-5007-aaee-a003f108903b.html,1,0,0
2020-06-01,Norman,Oklahoma,200,100,150,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Oklahoma,https://oklahoman.com/article/5663668/watch-trae-young-speaks-at-norman-rally,1,1,0
2020-06-01,OklahomaCity,Oklahoma,NA,NA,NA,NA,NA,NA,NA,NA,https://kfor.com/news/local/this-was-a-whole-different-group-oklahoma-city-police-say-violence-not-associated-with-original-protesters/,1,0,0
2020-06-01,Tulsa,Oklahoma,NA,NA,NA,1,0,0,1,NA,https://www.tulsaworld.com/news/local/watch-now-after-peaceful-protest-at-tulsa-hills-young-protesters-move-to-71st-and-memorial/article_d1094183-c4e4-5674-b6f2-5d5c3bc7030b.html,1,0,1
2020-06-01,Beavercreek,Ohio,100,100,100,NA,NA,NA,NA,NA,https://www.daytondailynews.com/news/local/beavercreek-walmart-closes-ahead-planned-protest/wwg1y8K6mIUIWR3jkEYYmI/,1,0,0
2020-06-01,BowlingGreen,Ohio,NA,NA,NA,0,0,0,0,NA,NA,0,0,1
2020-06-01,Canton,Ohio,300,300,300,NA,NA,NA,NA,NA,https://www.indeonline.com/news/20200601/peace-and-protest-in-canton-for-fourth-straight-night,1,0,0
2020-06-01,Cincinnati,Ohio,NA,NA,NA,NA,NA,NA,NA,NA,https://www.cincinnati.com/story/news/2020/06/04/arrest-sisters-cincinnati-protest-goes-viral-cpd-responds/3148509001/,1,0,0
2020-06-01,Columbus,Ohio,200,100,150,1,1,1,1,"https://en.wikipedia.org/wiki/George_Floyd_protests_in_Columbus,_Ohio",https://www.nbc4i.com/news/motivated-to-take-action-portestors-sahre-why-they-attend/,1,1,1
2020-06-01,Columbus,Ohio,200,100,150,1,1,1,1,"https://en.wikipedia.org/wiki/George_Floyd_protests_in_Columbus,_Ohio",https://www.nbc4i.com/news/motivated-to-take-action-portestors-sahre-why-they-attend/,1,1,1
2020-06-01,Columbus,Ohio,200,100,150,1,1,0,1,"https://en.wikipedia.org/wiki/George_Floyd_protests_in_Columbus,_Ohio",https://www.nbc4i.com/news/motivated-to-take-action-portestors-sahre-why-they-attend/,1,1,1
2020-06-01,EastCleveland,Ohio,NA,NA,NA,NA,NA,NA,NA,NA,https://www.cleveland.com/crime/2020/06/large-police-presence-surrounds-clevelands-first-district-station-ahead-of-protest-of-george-floyd-killing-law-enforcement-brutality.html,1,0,0
2020-06-01,Findlay,Ohio,NA,NA,NA,NA,NA,NA,NA,NA,https://www.wtol.com/gallery/news/local/protests/findlay-protest-gallery/512-8f2c9516-44c4-4b77-89e9-fb6601727267,1,0,0
2020-06-01,Findley,Ohio,12,12,12,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Ohio,NA,0,1,0
2020-06-01,MountVernon,Ohio,NA,NA,NA,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Ohio,NA,0,1,0
2020-06-01,Painesville,Ohio,NA,NA,NA,NA,NA,NA,NA,NA,https://www.cleveland.com/crime/2020/06/large-police-presence-surrounds-clevelands-first-district-station-ahead-of-protest-of-george-floyd-killing-law-enforcement-brutality.html,1,0,0
2020-06-01,Ravenna,Ohio,40,40,40,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Ohio,https://www.beaconjournal.com/news/20200602/nearly-100-protesters-gather-in-kent-to-demand-end-to-racial-injustices-nationwide,1,1,0
2020-06-01,Sandusky,Ohio,1500,1500,1500,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Ohio,NA,0,1,1
2020-06-01,Springfield,Ohio,NA,NA,NA,0,1,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Ohio,NA,0,1,0
2020-06-01,Troy,Ohio,200,200,200,NA,NA,NA,NA,NA,https://www.tdn-net.com/news/84026/troy-protest-sees-tensions-but-ends-with-peace,1,0,0
2020-06-01,Warren,Ohio,1000,1000,1000,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Ohio,https://www.wfmj.com/story/42198073/hundreds-fill-perkins-park-in-warren-for-protest,1,1,0
2020-06-01,Asheville,NorthCarolina,NA,NA,NA,1,0,1,1,https://en.wikipedia.org/wiki/George_Floyd_protests_in_North_Carolina,NA,0,1,1
2020-06-01,Charlotte,NorthCarolina,100,100,100,NA,NA,NA,NA,NA,https://www.charlotteobserver.com/charlottefive/c5-people/article243194596.html,1,0,0
2020-06-01,Durham,NorthCarolina,1000,1000,1000,0,NA,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_North_Carolina,https://www.newsobserver.com/news/article243199206.html,1,1,1
2020-06-01,ElizabethCity,NorthCarolina,300,300,300,NA,NA,NA,NA,NA,https://www.dailyadvance.com/news/local/peaceful-protesters-make-history-organizer-says/article_0ea9e2b2-6d70-5da4-8ad6-b89d7a10e36f.html,1,0,0
2020-06-01,Fayetteville,NorthCarolina,NA,NA,NA,NA,NA,NA,NA,NA,https://abc11.com/joshua-wiley-officer-benjamin-zacharias-fayetteville-police-department-officers-kneeling/6229684/,1,0,0
2020-06-01,Greensboro,NorthCarolina,100,100,100,NA,NA,NA,NA,NA,https://www.greensboro.com/news/local_news/watch-now-downtown-greensboro-peaceful-after-curfew-small-protest-crowd-overnight/article_00d5723a-1343-57a0-b706-8fc2884a4816.html,1,0,0
2020-06-01,HighPoint,NorthCarolina,NA,NA,NA,0,1,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_North_Carolina,NA,0,1,0
2020-06-01,Kinston,NorthCarolina,100,100,100,NA,NA,NA,NA,NA,https://www.kinston.com/news/20200601/kinston-protest-ends-in-peace-prayer-and-song,1,0,0
2020-06-01,Newton,NorthCarolina,100,100,100,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_North_Carolina,NA,0,1,0
2020-06-01,Raleigh,NorthCarolina,200,200,200,NA,NA,NA,NA,NA,https://www.newsobserver.com/news/local/article243162591.html,1,0,0
2020-06-01,Reidsville,NorthCarolina,100,100,100,NA,NA,NA,NA,NA,https://www.greensboro.com/rockingham_now/news/walker-arrested-after-pulling-pistol-in-squabble-near-reidsville-protest/article_b475c8cd-dbd9-5107-a699-739a72912e63.html,1,0,0
2020-06-01,Salisbury,NorthCarolina,200,200,200,NA,NA,NA,NA,NA,https://www.salisburypost.com/2020/06/02/police-case-of-mistaken-identity-caused-downtown-protest-to-take-unexpected-turn/,1,0,0
2020-06-01,Statesville,NorthCarolina,70,70,70,NA,NA,NA,NA,NA,https://www.statesville.com/news/local/peaceful-protesters-police-chief-talk-on-city-hall-steps-on-monday-night/article_623772d6-f91c-545d-b1f6-aedf491c764f.html,1,0,0
2020-06-01,Waynesville,NorthCarolina,75,75,75,NA,NA,NA,NA,NA,https://www.themountaineer.com/news/black-lives-matter-demonstrators-march-in-waynesville/article_4a84c370-a48f-11ea-8149-eb5fcf134303.html,1,0,0
2020-06-01,Wilmington,NorthCarolina,100,100,100,NA,NA,NA,NA,NA,https://www.starnewsonline.com/news/20200601/wilmington-protesters-chant-george-floydrsquo-from-city-steps,1,0,0
2020-06-01,Winston-Salem,NorthCarolina,100,100,100,NA,NA,NA,NA,NA,https://www.wxii12.com/article/protester-gives-state-troopers-water-during-demonstration-in-pittsburgh/32733295,1,0,0
2020-06-01,Albany,NewYork,100,100,100,0,0,0,0,NA,https://www.news10.com/top-stories/hundreds-gathered-for-peaceful-protest-in-albany/,1,0,1
2020-06-01,Alfred,NewYork,NA,NA,NA,NA,NA,NA,NA,NA,https://www.wellsvilledaily.com/news/20200603/alfred-protesters-taking-stand,1,0,0
2020-06-01,Beacon,NewYork,100,100,100,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_York_(state),https://www.poughkeepsiejournal.com/story/news/local/2020/06/01/beacon-elijah-hughes-protest-george-floyd/5308678002/,1,1,0
2020-06-01,Bronx,NewYork,NA,NA,NA,NA,NA,NA,NA,NA,https://www.nytimes.com/2020/06/12/nyregion/nyc-protests.html,1,0,0
2020-06-01,Brooklyn,NewYork,NA,NA,NA,0,1,0,0,NA,NA,0,0,1
2020-06-01,Buffalo,NewYork,150,150,150,1,1,1,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_York_(state),https://buffalonews.com/2020/06/01/protesters-chanting-shut-it-down-left-niagara-square-but-found-police-lines-waiting-for-them/,1,1,1
2020-06-01,Commack,NewYork,100,100,100,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_York_(state),NA,0,1,1
2020-06-01,Cortland,NewYork,300,300,300,NA,NA,NA,NA,NA,https://cortlandstandard.net/2020/06/03/supporters-of-black-lives-matter-march-in-cortland/,1,0,0
