"","Date","Location","Attendees","Event (legacy; see tags)","Tags","Curated","Source","Total Articles","City","State Name","State Code","NAME","STNAME","SUMLEV","STATE","COUNTY","PLACE","COUSUB","CONCIT","PRIMGEO_FLAG","FUNCSTAT","CENSUS2010POP","ESTIMATESBASE2010","POPESTIMATE2010","POPESTIMATE2011","POPESTIMATE2012","POPESTIMATE2013","POPESTIMATE2014","POPESTIMATE2015","POPESTIMATE2016","POPESTIMATE2017","POPESTIMATE2018","POPESTIMATE2019"
"1286",2020-06-01,"Forest Grove, OR",30,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://pamplinmedia.com/fgnt/36-news/468974-379685-forest-grove-residents-rally-for-change",1,"Forest Grove","Oregon","OR","Forest Grove","Oregon","162","41","000","26200","00000","00000",0,"A","21083",21298,21379,21858,22203,22817,23124,23584,24072,24187,24912,25553
"1287",2020-06-01,"Marion, IL",200,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","http://www.bentoneveningnews.com/news/20200603/i-cant-breathe-",2,"Marion","Illinois","IL","Marion","Illinois","162","17","000","46916","00000","00000",0,"A","17193",17227,17248,17345,17359,17757,17747,17613,17657,17588,17602,17520
"1288",2020-06-01,"Petoskey, MI",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.petoskeynews.com/featured-pnr/petoskey-protests-express-opposition-to-police-violence-racial-injustice/article_665abc1c-dd6c-59d5-aea7-50beea183176.html",2,"Petoskey","Michigan","MI","Petoskey","Michigan","162","26","000","63820","00000","00000",0,"A","5670",5670,5661,5678,5685,5708,5709,5698,5682,5714,5730,5756
"1289",2020-06-01,"Whitestone, Queens, NY",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://qns.com/story/2020/06/03/menacing-attacker-threatens-peaceful-protest-in-whitestone/",2,"Whitestone, Queens","New York","NY","Queens","New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1290",2020-06-01,"Ocean Springs, MS",20,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.sunherald.com/news/local/counties/jackson-county/article243509281.html",1,"Ocean Springs","Mississippi","MS","Ocean Springs","Mississippi","162","28","000","53520","00000","00000",0,"A","17442",17442,17378,17415,17398,17402,17519,17557,17598,17746,17843,17862
"1291",2020-06-01,"Picayune, MS",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.picayuneitem.com/2020/06/second-protest-held-in-picayune/",1,"Picayune","Mississippi","MS","Picayune","Mississippi","162","28","000","57160","00000","00000",0,"A","10878",11626,11631,11634,11486,11362,11310,11192,11112,11048,10963,10904
"1292",2020-06-01,"Coeur d'Alene, ID",40,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.krem.com/article/news/local/kootenai-county/coeur-dalene-protests-june-1-2020/293-f25b9ae9-8552-49b8-9dfa-c7f86a6aa943",1,"Coeur d'Alene","Idaho","ID","Coeur d'Alene","Idaho","162","16","000","16750","00000","00000",0,"A","44137",44168,44292,45009,45519,46250,47629,48761,49802,50584,51210,52414
"1293",2020-06-01,"Athens, TX",280,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.athensreview.com/news/protesters-gather-on-square-peaceful-demonstration-brings-athenians-together/article_e2a2ea98-a5c9-11ea-8043-bb03fcd5fd06.html",1,"Athens","Texas","TX","Athens","Texas","162","48","000","04504","00000","00000",0,"A","12710",12715,12714,12776,12750,12669,12638,12576,12612,12598,12715,12753
"1294",2020-06-01,"Roswell, NM",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.rdrnews.com/2020/06/03/no-arrests-at-monday-black-lives-matter-protest/",1,"Roswell","New Mexico","NM","Roswell","New Mexico","162","35","000","64930","00000","00000",0,"A","48366",48417,48463,48442,48426,48594,48438,48443,48283,47938,47532,47551
"1295",2020-06-01,"Penn Yan, NY",20,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.fltimes.com/news/py-police-meet-with-protesters/article_aebc2e02-dbb4-569d-8632-76129b462a4d.html",1,"Penn Yan","New York","NY","Penn Yan","New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1296",2020-06-01,"Greenwich, CT",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.greenwichtime.com/local/article/Indivisble-to-hold-Saturday-rally-for-15314905.php",1,"Greenwich","Connecticut","CT","Greenwich","Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297",2020-06-01,"Whitefish, MT",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.kpax.com/news/crime-and-courts/whitefish-man-charged-after-confrontation-during-george-floyd-death-protest",1,"Whitefish","Montana","MT","Whitefish","Montana","162","30","000","79825","00000","00000",0,"A","6357",6512,6503,6544,6604,6764,6963,7164,7366,7732,7985,8295
"1298",2020-06-01,"Cromwell, CT",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.fox61.com/article/news/local/cromwell-connecticut-protest-black-lives-matter-george-floyd/520-9b5ac82f-c7a4-4ed2-9986-a49086923e8e",1,"Cromwell","Connecticut","CT","Cromwell","Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299",2020-06-01,"Royal Oak, MI",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.dailytribune.com/tncms/asset/editorial/7fde1418-a683-11ea-84d4-9b168fd9f4ac/",1,"Royal Oak","Michigan","MI","Royal Oak","Michigan","162","26","000","70040","00000","00000",0,"A","57236",57232,57260,57697,58139,58562,58763,58750,59226,59374,59356,59277
"1300",2020-06-01,"State Capitol, Lansing, MI",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.lansingstatejournal.com/story/news/local/2020/06/03/group-gathers-downtown-lansing-protest-police-brutality/3139757001/",1,"State Capitol, Lansing","Michigan","MI","Lansing","Michigan","162","26","000","46000","00000","00000",0,"A","114297",114265,114321,114559,114661,114734,115093,115324,116569,117730,117931,118210
"1301",2020-06-01,"Greenville, SC",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.greenvilleonline.com/story/news/local/greenville/downtown/2020/06/04/george-floyd-john-gray-relentless-churchs-urges-unity-wake-protests-over/3140815001/",1,"Greenville","South Carolina","SC","Greenville","South Carolina","162","45","000","30850","00000","00000",0,"A","58409",59280,59414,59810,60171,60625,61505,63606,67134,68474,68849,70635
"1302",2020-06-01,"Gainesville, FL",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.timesfreepress.com/news/breakingnews/story/2020/jun/18/5-georgia-men-charged-torching-police-car-after-protest/525637/",2,"Gainesville","Florida","FL","Gainesville","Florida","162","12","000","25175","00000","00000",0,"A","124354",124504,124681,125671,125993,126340,127571,129356,131580,132041,133665,133997
"1303",2020-06-01,"Forsyth Park, Savannah, GA",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.wsav.com/news/local-news/savannah-teen-pledges-to-march-daily-for-a-new-america/",1,"Forsyth Park, Savannah","Georgia","GA","Savannah","Georgia","162","13","000","69000","00000","00000",0,"A","136286",136918,137412,140414,142327,142600,143883,145160,145818,145804,145817,144464
"1304",2020-06-01,"El Paso, TX",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.news.meredithlmg.com/a-catholic-bishop-and-members-of-the-diocese-knelt-and-prayed-with-protesters-in-texas/article_37a8a87a-a6b5-11ea-a21e-831da85f5f25.html",1,"El Paso","Texas","TX","El Paso","Texas","162","48","000","24000","00000","00000",0,"A","649121",648245,650671,664404,674941,674808,677235,676242,679955,681343,679875,681728
"1305",2020-06-01,"Uptown, Chicago, IL",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://chicago.suntimes.com/2020/6/4/21280939/chicago-police-department-investigating-at-least-one-officer-who-covered-up-badge-during-protest",1,"Uptown, Chicago","Illinois","IL","Chicago","Illinois","162","17","000","14000","00000","00000",0,"A","2695598",2695652,2697477,2708114,2719141,2725731,2727066,2724344,2716723,2711069,2701423,2693976
"1306",2020-06-01,"Whiteside Park, Ely, MN",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.elyecho.com/articles/2020/06/19/july-4-march-set-ely",1,"Whiteside Park, Ely","Minnesota","MN","Ely","Minnesota","162","27","000","19142","00000","00000",0,"A","3460",3455,3452,3467,3442,3449,3455,3398,3380,3373,3379,3355
"1307",2020-06-01,"Sitka, AK",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.alaskapublic.org/2020/06/04/from-kotzebue-to-ketchikan-alaskans-protested-the-killing-of-george-floyd-calling-for-justice/",2,"Sitka","Alaska","AK","Sitka","Alaska",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1308",2020-06-01,"Haines, AK",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.alaskapublic.org/2020/06/04/from-kotzebue-to-ketchikan-alaskans-protested-the-killing-of-george-floyd-calling-for-justice/",2,"Haines","Alaska","AK","Haines","Alaska",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309",2020-06-01,"Ogden, UT",7,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.standard.net/news/local/george-floyds-death-spurs-some-ogden-demonstrators-to-action-mainly-sign-waving/article_8e6634f0-8f65-5f24-92b3-b5bf9064d2d4.html",1,"Ogden","Utah","UT","Ogden","Utah","162","49","000","55980","00000","00000",0,"A","82825",82887,83100,83312,83874,84180,84406,85295,86742,87061,87202,87773
"1310",2020-06-02,"Franklin Park, Boston, MA",1000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://indianewengland.com/2020/06/george-floyds-death-brought-people-out-to-protest-despite-the-pandemic/",10,"Franklin Park, Boston","Massachusetts","MA","Boston","Massachusetts","162","25","000","07000","00000","00000",0,"A","617594",617792,621048,630505,642955,653002,662855,670491,679848,687788,691147,692600
"1311",2020-06-02,"Poughkeepsie, NY",1000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.poughkeepsiejournal.com/story/news/local/2020/06/02/george-floyd-timeline-protest-poughkeepsie/3129800001/",6,"Poughkeepsie","New York","NY","Poughkeepsie","New York","162","36","000","59641","00000","00000",0,"A","32736",30812,30832,30799,30629,30479,30372,30317,30129,30413,30438,30515
"1312",2020-06-02,"Redding, CA",500,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.redding.com/story/news/2020/06/03/redding-police-protest-draws-hundreds-downtown-and-city-hall/3132366001/",4,"Redding","California","CA","Redding","California","162","06","000","59920","00000","00000",0,"A","89861",89857,89895,90180,90397,90773,91120,90963,91203,91525,91606,92590
"1313",2020-06-02,"Lynchburg, VA",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.newsadvance.com/news/local/lynchburg-protests-continue-to-grow-rallies-gather-at-monument-terrace-lu/article_3aaa56ab-1672-5f19-a06a-cbbe6cc12c05.html",6,"Lynchburg","Virginia","VA","Lynchburg","Virginia","162","51","000","47672","00000","00000",0,"A","75568",75534,75548,76584,77269,77940,78141,79134,79710,80523,81309,82168
"1314",2020-06-02,"Kalamazoo, MI",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.woodtv.com/news/kzoo-and-bc/kalamazoo-issues-curfew-mi-national-guard-to-assist/",5,"Kalamazoo","Michigan","MI","Kalamazoo","Michigan","162","26","000","42160","00000","00000",0,"A","74262",74263,74334,74697,75545,75792,76099,75820,75826,75803,76483,76200
"1315",2020-06-02,"Paducah, KY",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.paducahsun.com/news/protestors-get-audience-with-mccracken-judge-executive/article_2d24e2ef-c916-5b47-8938-321ec64d031f.html",2,"Paducah","Kentucky","KY","Paducah","Kentucky","162","21","000","58836","00000","00000",0,"A","25024",25027,25002,25093,25029,24896,24877,24712,25044,24959,24866,24865
"1316",2020-06-02,"Ocean City, NJ",1000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.nj.com/cape-may-county/2020/06/we-support-them-cops-join-1000-peaceful-protesters-at-the-jersey-shore.html",8,"Ocean City","New Jersey","NJ","Ocean City","New Jersey","162","34","000","54360","00000","00000",0,"A","11701",11702,11697,11604,11551,11417,11328,11281,11245,11155,11027,10971
"1317",2020-06-02,"Vincennes, IN",400,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.wthitv.com/content/news/Over-100-peaceful-protesters-gather-in-Vincennes-citys-mayor-and-police-chief-show-their-support-570965441.html",2,"Vincennes","Indiana","IN","Vincennes","Indiana","162","18","000","79208","00000","00000",0,"A","18423",18422,18391,18421,18077,18149,18118,17910,17571,17274,16898,16862
"1318",2020-06-02,"Lafayette Park, Washington, DC",2000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.washingtonpost.com/local/new-fencing-encircles-white-house-continued-federal-forces-on-day-5-of-dc-protests/2020/06/02/d323e112-a4e8-11ea-b473-04905b1af82b_story.html",17,"Lafayette Park, Washington","District of Columbia","DC","Washington","District of Columbia","162","11","000","50000","00000","00000",0,"N","601723",601767,605226,619800,634924,650581,662328,675400,685815,694906,701547,705749
"1319",2020-06-02,"Houston, TX",25000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.washingtonpost.com/local/new-fencing-encircles-white-house-continued-federal-forces-on-day-5-of-dc-protests/2020/06/02/d323e112-a4e8-11ea-b473-04905b1af82b_story.html",28,"Houston","Texas","TX","Houston","Texas","162","48","000","35000","00000","00000",0,"A","2099451",2095517,2100280,2126032,2161593,2199391,2241826,2286908,2309544,2316750,2318573,2320268
"1320",2020-06-02,"City Hall, Phoenix, AZ",1000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.azcentral.com/story/news/local/phoenix-breaking/2020/06/02/phoenix-arizona-police-protests-church-hosts-tuesday-capitol-march-curfew/3127993001/",8,"City Hall, Phoenix","Arizona","AZ","Phoenix","Arizona","162","04","000","55000","00000","00000",0,"A","1445632",1446691,1449038,1469796,1499274,1526491,1555445,1583690,1612199,1633560,1654675,1680992
"1321",2020-06-02,"State Capitol, Phoenix, AZ",1000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.azcentral.com/story/news/local/phoenix-breaking/2020/06/02/phoenix-arizona-police-protests-church-hosts-tuesday-capitol-march-curfew/3127993001/",2,"State Capitol, Phoenix","Arizona","AZ","Phoenix","Arizona","162","04","000","55000","00000","00000",0,"A","1445632",1446691,1449038,1469796,1499274,1526491,1555445,1583690,1612199,1633560,1654675,1680992
"1322",2020-06-02,"Philadelphia, PA",1000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.mic.com/p/philadelphia-finally-removed-its-statue-of-a-racist-homophobic-former-mayor-22954563",4,"Philadelphia","Pennsylvania","PA","Philadelphia","Pennsylvania","162","42","000","60000","00000","00000",0,"A","1526006",1526012,1528283,1540466,1551824,1558313,1565460,1571065,1576051,1580601,1583592,1584064
